Date,Open,High,Low,Close,Volume,Adj Close
2000-09-18,55.25,60.750002,55.062499,60.656201,106134000,3.946331
2000-09-15,57.75,58.1875,54.25,55.234302,98628600,3.593579
2000-09-14,58.562502,59.625003,56.812502,56.859299,106638000,3.699302
2000-09-13,56.749997,59.50,56.749997,57.999999,76496000,3.773517
2000-09-12,57.343702,60.062503,57.000003,57.75,46999400,3.757252
2000-09-11,58.687498,60.375,58.125002,58.437499,46845400,3.801981
2000-09-08,61.625002,61.625002,58.499997,58.874999,48879600,3.830445
2000-09-07,59.124998,62.5625,58.249998,61.999997,54366200,4.033759
2000-09-06,61.375003,62.374999,57.75,58.437499,88851000,3.801981
2000-09-05,62.6562,64.124999,62.250003,62.437497,74660600,4.062223
2000-09-01,61.312498,63.625001,61.124997,63.4375,64218000,4.127284
2000-08-31,58.968699,61.499999,58.937497,60.937503,104899200,3.964632
2000-08-30,59.000002,59.999998,58.703099,59.50,71348200,3.871108
2000-08-29,57.875003,59.437502,57.687502,59.187503,66757600,3.850776
2000-08-28,57.250002,59.000002,57.062501,58.062497,89751200,3.777583
2000-08-25,56.499998,57.500001,56.375002,56.812502,83615000,3.696257
2000-08-24,54.671799,56.625001,53.375,56.109302,77691600,3.650507
2000-08-23,51.468701,54.750001,51.0625,54.312501,59215800,3.533606
2000-08-22,50.625,52.8125,50.375001,51.687501,69200600,3.362822
2000-08-21,50.249999,51.562499,49.625001,50.500001,33616800,3.285562
2000-08-18,51.375001,51.812501,49.875,50.00,47544000,3.253032
2000-08-17,48.374999,52.437499,48.312501,51.437499,67725000,3.346556
2000-08-16,46.875001,49.00,46.8125,48.499999,35918400,3.155441
2000-08-15,47.25,47.937499,46.50,46.6875,28550200,3.037518
2000-08-14,47.593699,47.6875,46.312499,47.062499,39165000,3.061916
2000-08-11,46.843699,48.00,45.562501,47.6875,59514000,3.102579
2000-08-10,48.00,48.4375,47.375,47.5625,62928600,3.094446
2000-08-09,48.125,48.4375,47.25,47.499999,94910200,3.09038
2000-08-08,47.937499,48.00,46.312499,46.749999,44168600,3.041584
2000-08-07,47.875001,49.062501,47.187499,47.937499,46837000,3.118844
2000-08-04,49.468699,51.250001,46.312499,47.375,65780400,3.082247
2000-08-03,45.562501,48.062499,44.250001,48.00,84974400,3.12291
2000-08-02,49.00,49.937501,47.187499,47.25,40588800,3.074115
2000-08-01,50.3125,51.156201,49.249999,49.3125,34321000,3.208302
2000-07-31,49.156199,51.625,48.750001,50.812501,38824800,3.305893
2000-07-28,52.2812,52.50,46.875001,48.312501,59473400,3.143242
2000-07-27,50.00,53.25,49.875,51.999999,73746400,3.383153
2000-07-26,49.843701,51.250001,49.249999,50.062501,52617600,3.257098
2000-07-25,50.3125,50.625,49.062501,50.062501,52901800,3.257098
2000-07-24,52.562501,52.874999,47.499999,48.6875,103042800,3.16764
2000-07-21,54.359302,55.625001,52.9375,53.562501,49058800,3.48481
2000-07-20,55.00,57.062501,54.125,55.125,116393200,3.586467
2000-07-19,55.187501,56.812502,51.75,52.687501,114468200,3.427882
2000-07-18,58.499997,58.874999,56.875,57.250002,79601200,3.724721
2000-07-17,58.249998,58.812501,57.124999,58.312503,65000600,3.793848
2000-07-14,57.124999,59.000002,56.875,57.687502,47569200,3.753185
2000-07-13,58.499997,60.624999,54.750001,56.499998,111414800,3.675926
2000-07-12,58.125002,58.937497,56.375002,58.874999,56358400,3.830445
2000-07-11,57.000003,59.250001,55.4375,56.937498,89474000,3.70439
2000-07-10,54.093701,58.249998,53.749999,57.124999,99449000,3.716589
2000-07-07,52.5937,54.8125,52.125001,54.437501,65900800,3.541738
2000-07-06,52.50,52.9375,49.625001,51.812501,77386400,3.370954
2000-07-05,53.25,55.187501,50.75,51.625,66304000,3.358755
2000-07-03,52.125001,54.312501,52.125001,53.312499,17707200,3.468545
2000-06-30,52.8125,54.937499,51.687501,52.375,80774400,3.407551
2000-06-29,53.0625,53.9375,51.0625,51.250001,50915200,3.334358
2000-06-28,53.312499,55.374999,51.50,54.437501,71607200,3.541738
2000-06-27,53.781201,55.499999,51.625,51.75,50867600,3.366888
2000-06-26,52.50,54.750001,52.125001,54.125,46338600,3.521407
2000-06-23,53.781201,54.624999,50.812501,51.687501,51241400,3.362822
2000-06-22,55.750001,57.624997,53.562501,53.749999,116928000,3.497009
2000-06-21,50.500001,56.937498,50.3125,55.625001,122500000,3.618998
2000-06-20,98.499998,103.937499,98.375002,101.250001,125347600,3.293695
2000-06-19,90.5625,97.874997,89.812503,96.625002,98501200,3.143242
2000-06-16,93.499997,93.750003,89.062499,91.187501,75891200,2.966358
2000-06-15,91.249999,93.375001,89.000001,92.374998,62143200,3.004988
2000-06-14,94.687501,96.25,90.125,90.437497,69361600,2.94196
2000-06-13,91.187501,94.687501,88.187499,94.50,87864000,3.074115
2000-06-12,96.375003,96.437501,90.874997,91.187501,72584400,2.966358
2000-06-09,96.749998,97.937502,94.374997,95.750002,63089600,3.114778
2000-06-08,97.624998,98.499998,93.125002,94.812497,59631600,3.084281
2000-06-07,93.625,96.999997,91.625001,96.562497,84254800,3.141209
2000-06-06,91.9687,96.749998,90.312501,92.875003,131370400,3.021253
2000-06-05,93.312503,95.249997,89.6875,91.312497,80917200,2.970424
2000-06-02,93.750003,99.75,89.000001,92.562499,198212000,3.011087
2000-06-01,81.750002,89.562497,80.374997,89.124997,225960000,2.899264
2000-05-31,86.874999,91.249999,83.812499,84.00,108376800,2.732547
2000-05-30,87.625003,88.125001,81.750002,87.562498,178264800,2.848436
2000-05-26,87.999998,89.875001,85.250002,86.375001,45287200,2.809806
2000-05-25,88.500003,92.656199,85.999999,87.265602,101687600,2.838778
2000-05-24,86.1875,89.749998,82.999997,87.687501,169615600,2.852502
2000-05-23,90.500002,93.375001,85.624997,85.812498,129396400,2.791508
2000-05-22,93.750003,93.750003,85.999999,89.937499,188876800,2.925695
2000-05-19,99.250002,99.250002,93.375001,94.000002,185166800,3.05785
2000-05-18,103.000001,104.937502,100.625,100.750003,93444400,3.277429
2000-05-17,103.625002,103.6875,100.375001,101.374997,99523200,3.297761
2000-05-16,104.515603,109.062503,102.750002,105.687499,110112800,3.438048
2000-05-15,108.0625,108.0625,100.125002,101.000002,169733200,3.285562
2000-05-12,106.000003,110.499999,104.765602,107.625,76728400,3.501075
2000-05-11,101.374997,104.250003,99.000003,102.8125,124936000,3.344523
2000-05-10,104.062502,105.00,98.749997,99.3125,133772800,3.230667
2000-05-09,110.312498,111.250003,104.874997,105.4375,81785200,3.429915
2000-05-08,112.0937,113.687502,110.000001,110.124997,46225200,3.582401
2000-05-05,110.812503,114.749996,110.718702,113.125006,71019200,3.679992
2000-05-04,115.124998,115.249994,110.562497,110.6875,99878800,3.600699
2000-05-03,118.937502,121.249998,111.624998,115.0625,122449600,3.74302
2000-05-02,123.250004,126.250006,117.500006,117.874994,59108000,3.834511
2000-05-01,124.874994,125.125,121.875006,124.312498,56548800,4.043925
2000-04-28,127.125006,127.499994,121.312496,124.062506,62395200,4.035793
2000-04-27,117.187502,126.999996,116.578102,126.750004,81650800,4.123218
2000-04-26,126.624994,128.000006,119.999996,121.312496,91728000,3.946334
2000-04-25,122.124998,128.749996,122.0625,128.312496,97910400,4.174046
2000-04-24,115.000002,120.499994,114.749996,120.499994,110905200,3.919903
2000-04-20,123.687504,124.749998,117.062506,118.875004,180530000,3.867041
2000-04-19,126.187494,130.250004,119.750004,121.125002,130037600,3.940235
2000-04-18,123.499996,126.875,119.375002,126.875,97731200,4.127284
2000-04-17,109.500003,123.937496,109.062503,123.874998,102390400,4.029693
2000-04-14,109.312502,118.000004,108.999998,111.874997,166905200,3.639329
2000-04-13,111.500002,119.999996,108.50,113.812498,132456800,3.702357
2000-04-12,119.00,119.00,104.874997,109.249997,235284000,3.553937
2000-04-11,123.499996,124.874994,118.062502,119.4375,135455600,3.88534
2000-04-10,131.6875,132.749994,124.749998,125.000004,53065600,4.06629
2000-04-07,127.250002,131.874994,125.500002,131.749998,60608800,4.285869
2000-04-06,130.625006,134.499994,123.250004,125.187498,64906800,4.072389
2000-04-05,126.468702,132.875004,123.999994,130.375,114416400,4.24114
2000-04-04,132.624998,133.00,116.750002,127.3125,165082400,4.141516
2000-04-03,135.500004,139.500002,129.437502,133.312504,82140800,4.336698
2000-03-31,127.437496,137.250004,126.00,135.812494,101158400,4.418023
2000-03-30,133.562496,137.687504,125.437504,125.749994,103600000,4.090687
2000-03-29,139.375006,139.437504,133.828096,135.937504,59959200,4.42209
2000-03-28,137.250004,142.000006,137.124994,139.125,50741600,4.52578
2000-03-27,137.625006,144.750002,136.875002,139.5625,69795600,4.540012
2000-03-24,142.437506,143.9375,135.500004,138.6875,111728400,4.511548
2000-03-23,142.000006,150.375004,140.00,141.3125,140641200,4.59694
2000-03-22,132.781197,144.375,131.562504,144.187506,141999200,4.690465
2000-03-21,122.562498,136.750006,121.625,134.937494,131082000,4.389559
2000-03-20,123.499996,126.250006,122.375004,122.999998,51122400,4.001229
2000-03-17,120.125006,125.000004,119.624994,125.000004,76260800,4.06629
2000-03-16,117.312498,122.000002,114.500004,121.562502,94525200,3.954467
2000-03-15,115.624996,120.250002,114.125002,116.250004,110902400,3.781649
2000-03-14,121.218702,124.25,114.000006,114.249998,107144800,3.716589
2000-03-13,122.124998,126.499998,119.499998,121.312496,75989200,3.946334
2000-03-10,121.687498,127.937494,121.000006,125.749994,62151600,4.090687
2000-03-09,120.874996,125.000004,118.249996,122.249994,69179600,3.976831
2000-03-08,122.875002,123.937496,118.5625,122.000002,67807600,3.968699
2000-03-07,126.4375,127.437496,121.125002,122.875002,68252800,3.997163
2000-03-06,126.00,129.124998,125.000004,125.687496,52640000,4.088654
2000-03-03,124.874994,128.234297,119.999996,128.000006,80841600,4.163881
2000-03-02,126.999996,127.937494,120.687502,122.000002,77814800,3.968699
2000-03-01,118.5625,132.062502,118.500002,130.312502,269250800,4.239107
2000-02-29,113.562506,117.25,112.562496,114.625,92240400,3.728788
2000-02-28,110.124997,115.000002,108.374997,113.250002,82082000,3.684058
2000-02-25,114.812494,116.999994,110.124997,110.375003,62286000,3.590534
2000-02-24,117.312498,119.124996,111.750001,115.203104,94108000,3.747593
2000-02-23,113.234301,119.00,110.999997,116.250004,118274800,3.781649
2000-02-22,110.124997,116.937496,106.687502,113.812498,105574000,3.702357
2000-02-18,114.625,115.375004,110.875001,111.250003,58360400,3.618998
2000-02-17,115.187496,115.50,113.125006,114.875006,72374400,3.73692
2000-02-16,117.749998,118.125,112.124996,114.125002,94561600,3.712522
2000-02-15,115.249994,119.937498,115.187496,119.00,121436000,3.871108
2000-02-14,109.312502,115.875002,108.625003,115.812504,91884800,3.767417
2000-02-11,113.625004,114.125002,108.250001,108.749999,53062800,3.537672
2000-02-10,112.875,113.874996,110.000001,113.499994,75745600,3.692191
2000-02-09,114.125002,117.125004,112.4375,112.624994,74841200,3.663727
2000-02-08,114.000006,116.124994,111.250003,114.875006,102160800,3.73692
2000-02-07,108.000002,114.249998,105.937498,114.062504,110266800,3.710489
2000-02-04,103.937499,110.000001,103.625002,108.000002,106330000,3.513274
2000-02-03,100.312503,104.250003,100.249998,103.312498,118798400,3.360788
2000-02-02,100.750003,102.125001,96.999997,98.812502,116048800,3.214402
2000-02-01,103.999997,105.00,99.999999,100.249998,79508800,3.261164
2000-01-31,101.000002,103.875001,94.50,103.749998,175420000,3.37502
2000-01-28,108.187503,110.875001,100.625,101.625003,105837200,3.305893
2000-01-27,108.812497,112.999996,106.999999,110.000001,85036000,3.578335
2000-01-26,110.000001,114.1875,109.750002,110.187502,91789600,3.584434
2000-01-25,105.00,113.125006,102.375,112.250006,124286400,3.651528
2000-01-24,108.437502,112.750004,105.125003,106.250002,110219200,3.456346
2000-01-21,114.249998,114.249998,110.187502,111.312501,123981200,3.621031
2000-01-20,115.50,121.500004,113.499994,113.499994,457783200,3.692191
2000-01-19,105.625001,108.749999,103.375003,106.562499,149410800,3.466512
2000-01-18,101.000002,106.000003,100.437499,103.937499,114794400,3.38112
2000-01-14,99.999999,102.249997,99.374998,100.437499,97594000,3.267264
2000-01-13,94.484299,98.749997,92.500001,96.749998,258171200,3.147308
2000-01-12,94.999998,95.500003,86.499997,87.187503,244017200,2.836237
2000-01-11,95.937503,99.374998,90.500002,92.75,110387200,3.017187
2000-01-10,101.999998,102.249997,94.749999,97.750001,126266000,3.179838
2000-01-07,96.499999,101.000002,95.500003,99.500001,115183600,3.236767
2000-01-06,106.124999,106.999999,94.999998,94.999998,191993200,3.09038
2000-01-05,103.749998,110.562497,103.000001,103.999997,194580400,3.383153
2000-01-04,108.250001,110.625002,101.187503,102.500003,128094400,3.334358
2000-01-03,104.874997,112.499998,101.687501,111.937502,133949200,3.641362
