Date,Open,High,Low,Close,Volume,Adj Close
2014-11-12,190.660004,190.889999,189.330002,190.179993,2322200,184.242173
2014-11-11,191.809998,192.679993,190.529999,191.880005,1620100,185.889107
2014-11-10,190.509995,191.869995,190.509995,191.800003,1553900,185.811603
2014-11-07,191.25,191.479996,189.300003,190.710007,1981400,184.755639
2014-11-06,190.380005,191.440002,189.779999,191.00,1915400,185.036578
2014-11-05,191.580002,191.869995,189.610001,189.839996,3141100,183.912792
2014-11-04,190.470001,190.970001,188.820007,190.270004,2027300,184.329374
2014-11-03,190.350006,191.979996,189.75,190.830002,2298100,184.871887
2014-10-31,189.240005,190.00,188.119995,189.990005,3357000,184.058118
2014-10-30,185.479996,187.100006,185.169998,186.970001,2794800,181.132404
2014-10-29,186.089996,187.309998,185.389999,186.080002,3379000,180.270192
2014-10-28,184.160004,186.320007,183.199997,186.320007,3027700,180.502704
2014-10-27,182.860001,184.160004,182.309998,183.910004,2383700,178.167946
2014-10-24,180.270004,183.490005,180.009995,183.350006,2900900,177.625433
2014-10-23,178.800003,181.100006,178.710007,180.059998,3397000,174.438145
2014-10-22,180.550003,180.800003,176.830002,176.830002,3088300,171.308997
2014-10-21,179.220001,180.360001,178.360001,180.179993,2649500,174.554394
2014-10-20,176.220001,178.00,175.820007,177.839996,2307900,172.287457
2014-10-17,175.800003,177.539993,175.100006,176.910004,4951000,171.386501
2014-10-16,172.020004,176.289993,171.259995,172.580002,7797500,167.191691
2014-10-15,176.490005,177.949997,171.520004,177.240005,6330500,171.706199
2014-10-14,179.479996,181.789993,177.770004,178.699997,3557200,173.120607
2014-10-13,181.00,183.190002,178.50,178.770004,3436500,173.188428
2014-10-10,181.570007,182.949997,180.059998,180.380005,4405600,174.748161
2014-10-09,185.820007,186.169998,180.75,181.270004,4892900,175.610373
2014-10-08,184.029999,187.00,182.149994,186.639999,3154500,180.812706
2014-10-07,186.559998,186.559998,183.619995,183.800003,2927100,178.06138
2014-10-06,189.070007,189.50,187.149994,187.479996,1934800,181.626476
2014-10-03,184.610001,188.539993,184.570007,188.070007,3271400,182.198066
2014-10-02,180.600006,183.429993,180.589996,182.880005,2782600,177.170106
2014-10-01,183.190002,183.850006,180.330002,180.699997,4196300,175.058163
2014-09-30,184.410004,184.990005,182.679993,183.570007,2037700,177.838565
2014-09-29,183.110001,184.559998,182.199997,183.830002,1745400,178.090442
2014-09-26,184.75,185.600006,183.220001,185.119995,1932500,179.340159
2014-09-25,187.460007,187.800003,183.460007,184.089996,3074600,178.342319
2014-09-24,185.259995,188.119995,184.470001,187.809998,2834200,181.946174
2014-09-23,184.570007,186.860001,184.570007,185.089996,1977600,179.311097
2014-09-22,186.00,186.949997,185.100006,185.289993,1826100,179.50485
2014-09-19,188.259995,188.580002,185.880005,186.199997,5442900,180.386441
2014-09-18,185.830002,188.429993,185.50,187.889999,3566600,182.023678
2014-09-17,183.820007,185.770004,183.460007,184.820007,2820300,179.049538
2014-09-16,183.899994,184.559998,182.800003,184.039993,2137600,178.293877
2014-09-15,182.910004,184.399994,182.509995,183.979996,2308000,178.235753
2014-09-12,180.630005,183.470001,180.630005,183.169998,3358600,177.451045
2014-09-11,178.770004,181.440002,178.50,181.00,1905300,175.348799
2014-09-10,178.330002,180.179993,178.119995,179.869995,2457800,174.254075
2014-09-09,177.929993,178.639999,176.619995,177.399994,2598500,171.861193
2014-09-08,179.580002,180.919998,179.220001,180.110001,1746400,174.486587
2014-09-05,179.580002,179.910004,177.880005,179.75,2562800,174.137827
2014-09-04,179.929993,181.600006,179.550003,180.080002,1678500,174.457525
2014-09-03,180.479996,182.070007,179.429993,179.600006,2397700,173.992516
2014-09-02,179.259995,180.220001,178.380005,179.770004,1986300,174.157206
2014-08-29,178.320007,179.50,177.850006,179.110001,2560600,173.517809
2014-08-28,177.050003,177.75,175.889999,177.649994,1961800,172.103387
2014-08-27,178.360001,178.360001,177.009995,177.809998,2073700,172.258395
2014-08-26,178.470001,179.149994,177.809998,177.899994,3110600,171.812747
2014-08-25,176.710007,179.860001,176.460007,177.869995,3063500,171.783775
2014-08-22,175.350006,176.979996,174.830002,175.470001,2682000,169.465902
