Date,Open,High,Low,Close,Volume,Adj Close
2015-05-20,205.169998,205.960007,204.149994,205.080002,1831200,199.93703
2015-05-19,204.990005,206.199997,204.550003,205.399994,2370100,200.248998
2015-05-18,202.649994,205.179993,202.639999,204.660004,2164600,199.527565
2015-05-15,202.550003,202.970001,201.820007,202.970001,1742900,197.879944
2015-05-14,202.330002,202.880005,201.429993,202.619995,1957000,197.538715
2015-05-13,200.470001,201.75,199.850006,201.429993,2143300,196.378556
2015-05-12,200.479996,201.039993,198.070007,200.529999,2247500,195.501132
2015-05-11,200.289993,201.949997,200.289993,201.729996,1966700,196.671035
2015-05-08,199.100006,201.339996,199.100006,200.50,3192500,195.471885
2015-05-07,196.259995,197.949997,194.809998,197.389999,1795300,192.439877
2015-05-06,197.75,198.589996,194.009995,196.25,2433700,191.328466
2015-05-05,198.309998,200.389999,196.720001,197.289993,2287500,192.342379
2015-05-04,198.259995,199.720001,197.899994,199.300003,1581600,194.301982
2015-05-01,198.449997,198.570007,196.830002,197.529999,2029500,192.576365
2015-04-30,198.399994,199.75,195.399994,196.419998,2732800,191.494201
2015-04-29,195.789993,199.729996,195.479996,198.559998,2480600,193.580534
2015-04-28,196.199997,197.610001,194.399994,197.490005,1909400,192.537375
2015-04-27,198.759995,199.309998,196.369995,196.520004,1767100,191.591699
2015-04-24,199.00,199.100006,197.449997,197.990005,1445700,193.024836
2015-04-23,198.160004,200.490005,197.600006,199.309998,2053400,194.311725
2015-04-22,197.910004,199.160004,196.570007,198.320007,1938100,193.346562
2015-04-21,198.970001,199.50,196.580002,196.839996,1868300,191.903667
2015-04-20,199.070007,199.600006,197.919998,198.100006,2616600,193.132078
2015-04-17,197.839996,198.25,195.649994,197.350006,4578400,192.400886
2015-04-16,202.699997,202.869995,198.699997,200.210007,5976900,195.189164
2015-04-15,198.210007,202.139999,197.389999,201.100006,5066100,196.056844
2015-04-14,196.979996,198.490005,195.710007,197.720001,3267400,192.761603
2015-04-13,195.320007,197.380005,194.770004,195.580002,2196100,190.67527
2015-04-10,194.649994,195.860001,194.089996,195.639999,1764800,190.733763
2015-04-09,192.860001,195.089996,192.410004,194.889999,1986500,190.002571
2015-04-08,193.039993,193.850006,192.199997,192.559998,1997300,187.731001
2015-04-07,192.520004,193.639999,192.240005,192.389999,1778000,187.565266
2015-04-06,190.179993,192.639999,188.949997,192.050003,1997000,187.233796
2015-04-02,191.729996,192.729996,190.850006,191.550003,2296300,186.746335
2015-04-01,187.940002,192.330002,186.960007,192.229996,4031400,187.409275
2015-03-31,190.339996,190.550003,187.970001,187.970001,2146600,183.256112
2015-03-30,189.240005,192.00,189.190002,191.020004,2403800,186.229628
2015-03-27,187.190002,188.479996,186.270004,188.059998,1539600,183.343852
2015-03-26,186.520004,187.970001,185.020004,187.240005,2377200,182.544423
2015-03-25,191.080002,191.229996,187.350006,187.350006,2542000,182.651665
2015-03-24,191.940002,192.509995,191.160004,191.279999,1799100,186.483102
2015-03-23,193.270004,194.25,191.960007,191.960007,1590500,187.146057
2015-03-20,190.470001,193.919998,189.899994,193.130005,3473800,188.286714
2015-03-19,191.759995,191.759995,189.089996,189.970001,2097100,185.205956
2015-03-18,189.669998,193.039993,189.199997,192.320007,2790100,187.497029
2015-03-17,190.970001,191.240005,188.800003,190.570007,1883200,185.790916
2015-03-16,190.039993,192.490005,189.899994,191.899994,2127700,187.087549
2015-03-13,188.869995,189.740005,186.160004,189.339996,3095100,184.591751
2015-03-12,185.940002,190.00,185.940002,189.949997,3114800,185.186454
2015-03-11,183.300003,185.839996,183.009995,184.179993,2098600,179.561149
2015-03-10,185.589996,186.139999,182.710007,182.710007,2768500,178.128027
2015-03-09,187.300003,188.789993,186.570007,187.929993,2233700,183.217107
2015-03-06,187.580002,191.399994,186.580002,186.910004,4103600,182.222697
2015-03-05,190.130005,190.720001,189.070007,190.080002,1330100,185.313198
2015-03-04,190.350006,190.820007,188.979996,189.669998,1648500,184.913477
2015-03-03,190.699997,192.869995,190.570007,191.270004,1487800,186.473358
2015-03-02,190.00,191.919998,189.779999,191.789993,1659400,186.980307
2015-02-27,191.190002,192.50,189.789993,189.789993,2572400,185.030463
2015-02-26,190.509995,192.470001,190.00,192.199997,2449300,187.380029
2015-02-25,191.550003,192.449997,190.460007,191.720001,2775700,186.327113
2015-02-24,190.029999,193.279999,189.679993,192.220001,2627300,186.813048
2015-02-23,190.740005,190.740005,189.270004,190.309998,1691100,184.956771
2015-02-20,188.350006,191.639999,187.050003,191.509995,2317100,186.123013
2015-02-19,187.679993,189.850006,187.270004,189.110001,1470400,183.790529
2015-02-18,189.539993,190.039993,187.820007,188.669998,1850700,183.362903
2015-02-17,188.779999,190.630005,188.309998,190.020004,2123300,184.674935
2015-02-13,189.869995,191.330002,188.339996,189.00,2720400,183.683622
2015-02-12,188.25,190.00,187.399994,189.779999,3086700,184.441681
2015-02-11,184.070007,188.190002,183.75,187.649994,4079600,182.371591
2015-02-10,183.350006,184.800003,182.350006,184.559998,2556300,179.368513
2015-02-09,181.690002,182.949997,181.149994,182.220001,2421900,177.094338
2015-02-06,182.050003,184.619995,181.139999,183.429993,3250900,178.270294
2015-02-05,179.440002,181.600006,179.229996,180.770004,2434400,175.685128
2015-02-04,178.720001,180.710007,178.529999,178.779999,2980500,173.751099
2015-02-03,176.009995,180.479996,175.910004,180.240005,3766900,175.170038
2015-02-02,172.990005,175.600006,172.259995,175.490005,2975300,170.55365
2015-01-30,174.130005,175.690002,172.320007,172.410004,3037400,167.560286
2015-01-29,173.179993,176.300003,173.070007,175.990005,2421400,171.039586
2015-01-28,177.729996,177.970001,172.970001,173.050003,3017300,168.182283
2015-01-27,177.240005,178.639999,176.300003,176.490005,3335600,171.525521
2015-01-26,178.720001,180.990005,178.059998,180.419998,2736500,175.344967
2015-01-23,181.429993,182.979996,180.419998,180.490005,3123800,175.413005
2015-01-22,178.809998,182.589996,177.25,182.039993,6228200,176.919394
2015-01-21,174.550003,178.389999,172.820007,177.149994,3737000,172.166945
2015-01-20,177.570007,178.330002,174.229996,175.630005,3606600,170.689712
2015-01-16,176.729996,180.100006,174.059998,177.229996,5124100,172.244696
2015-01-15,180.179993,181.600006,177.50,178.490005,3146000,173.469263
2015-01-14,181.179993,182.509995,178.100006,180.229996,5117700,175.160309
2015-01-13,186.580002,189.380005,183.369995,184.929993,2745300,179.7281
2015-01-12,187.360001,187.529999,184.110001,185.070007,2084200,179.864176
2015-01-09,190.479996,191.309998,186.960007,187.350006,1980700,182.080041
2015-01-08,189.350006,190.820007,189.25,190.270004,1962500,184.917903
2015-01-07,186.850006,187.990005,185.770004,187.279999,1896800,182.012003
2015-01-06,188.300003,188.660004,183.929993,184.529999,3429200,179.339358
2015-01-05,193.059998,194.039993,187.479996,188.339996,3413200,183.042184
2015-01-02,195.300003,195.729996,192.699997,194.410004,1877700,188.941448
