date,HS300A,HS300B,恒生ETF,南方香港,石油黄金,恒生H股,易基黄金,国投新兴,招商金砖,银华通胀,华宝油气,添富贵金,工银资源,信诚四国,信诚商品,沪深300 ETF,中证500 ETF,H股ETF,MoneyFund,德国30,纳指ETF,标普500,Apple,Google,Gold,S&P 500,USO,XOP
2013-11-15,0.0178359096314,0.00105042016807,0.015732546706,0.0,0.0,0.0082304526749,0.0190058479532,0.0,0.0,0.0,0.0,0.0,0.0,-0.0563866513234,0.0280487804878,0.0208599404002,0.0214634146341,0.0240083507307,0.0,0.0,-0.00176366843034,0.0,-0.00600197198133,-0.00161310384887,0.000402373873076,0.00435097349078,-0.00147359269083,0.00129996357898
2013-11-18,0.0327102803738,0.00209863588667,0.02807357212,0.0,-1.0,0.0544217687075,0.0100430416069,0.0428100987925,-0.0147058823529,0.0,-0.0158172231986,0.0,0.0,0.0792682926829,-0.0166073546856,0.0329441201001,0.0229226361032,0.0540265035678,0.0,0.0,0.0,0.0,-0.012114588329,-0.00194480107572,-0.0114221203346,-0.00349905429888,-0.00767420284315,-0.0289959940146
2013-11-19,0.0135746606335,0.00523560209424,-0.000941619585688,0.0,0.0,0.00903225806452,-0.0227272727273,-0.0526315789474,0.0,0.0,-1.0,-1.0,0.0,-0.00112994350282,-0.00241254523522,-0.00444085587404,0.0046685340803,0.00386847195358,0.0,0.0,-0.0141342756184,0.0,0.00177394285816,-0.00615573175386,0.000406794134959,-0.00217366508768,0.00297447956498,-0.00519980863194
2013-11-20,-0.00446428571429,0.00208333333333,0.00282752120641,0.0,-1.0,0.0294117647059,0.00290697674419,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.00446066504461,0.0102230483271,-0.00481695568401,0.0,0.0,-0.0161290322581,0.0,-0.00875760385151,-0.00281896622974,-0.0230174385445,-0.00312795530548,-0.00266903906675,0.000448011176038
2013-11-21,-0.012331838565,0.0031185031185,-0.00375939849624,0.0,0.0,-0.00993788819876,0.00144927536232,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.00484457004441,-0.00367985280589,0.00387221684414,0.0,0.0,-0.00819672131148,0.0,0.0119223526872,0.0115033386966,-0.00149850978608,0.008068597635,0.0160570021987,0.0286610821917
2013-11-22,0.0011350737798,0.00103626943005,0.00283018867925,0.0,0.0,-0.00752823086575,-0.013024602026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028083028083,-0.00567951318458,-0.00554016620499,0.0115718418515,0.0,0.0,0.0174471992654,0.0,-0.00257130262452,-0.00210818819427,-0.000166783388915,0.00500246451274,-0.00380441930374,0.00594974231892
2013-11-25,-0.0691609977324,0.0,0.000940733772343,0.0,0.0,-0.00884955752212,-0.00733137829912,-1.0,-0.00124378109453,0.0,0.0,-0.00286944045911,0.0,-0.0220048899756,-0.0276381909548,-0.00530395756834,-0.00371402042711,-0.00381315538608,0.0,0.0,0.0153429602888,0.0,0.00757986346637,0.0136061989448,0.00450301041533,-0.000995476453693,-0.00646301391119,-0.0116849164346
2013-11-26,0.047503045067,-0.00207039337474,-0.00093984962406,0.0,0.0,-0.00382653061224,0.0177252584934,0.0,-1.0,0.0,-1.0,-0.0748201438849,0.0,0.0225,-0.00516795865633,-0.000410172272355,0.00372786579683,-0.00765550239234,0.0,0.0,-0.00355555555556,0.0,0.0184442214474,0.0119319184308,-0.00531295870258,0.000276739597461,-0.00384390892963,0.00642235556773
2013-11-27,0.0104651162791,0.00311203319502,0.00564440263405,0.0,0.0,0.00256081946223,-0.00145137880987,-1.0,0.0,0.0,0.0,0.0202177293935,0.0,-0.0378973105134,-0.0012987012987,0.0114895363151,0.0102135561746,0.0106075216972,0.0,0.0,0.0107047279215,0.0,0.0235470956813,0.00444066785747,-0.00300451510599,0.00243525799819,-0.0148411996094,-0.0130528483053
2013-11-29,0.0471806674338,0.0,0.000935453695042,0.0,-1.0,-0.00127713920817,0.0406976744186,0.0,0.0,0.0,0.0,-1.0,0.0,0.0724269377382,0.0,0.0113590263692,0.0147058823529,-0.000954198473283,0.0,0.0,0.00353045013239,0.0,0.0185178041033,-0.00331113842994,0.0103800268741,-0.000662519001139,0.00813498066089,-0.00396774406988
2013-12-02,-0.0131868131868,-0.0103412616339,0.00467289719626,0.0,0.0,0.0102301790281,-0.0307262569832,0.0,-0.00125,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.00922583233053,-0.0425724637681,0.00955109837631,0.0,0.0,-0.000879507475814,0.0,-0.00870384422778,-0.00482252784895,-0.0258491721421,-0.00259669203193,0.00657504502615,0.000737733483388
2013-12-03,0.0133630289532,-0.00104493207941,0.0,0.0,-1.0,-0.00759493670886,-0.0403458213256,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00890688259109,0.0217596972564,0.000946073793756,0.0,0.0,-0.0044014084507,0.0,0.0273750597,-0.00115697656111,0.00323181658051,-0.00432060033629,0.0246436460808,-0.00250623387646
2013-12-04,-0.0010989010989,0.00627615062761,-0.0093023255814,0.0,0.0,0.00255102040816,0.039039039039,0.0,0.0,0.0,0.0,0.031914893617,-0.0633928571429,0.0,0.00390117035111,0.0128410914928,0.0185185185185,-0.00756143667297,0.0,0.0,0.000884173297966,0.0,-0.00233079178987,0.00467119462875,0.0169549001098,-0.000111290969812,0.010721617544,-0.00339940559233
2013-12-05,0.004400440044,-0.00935550935551,-0.0037558685446,0.0,-1.0,-0.0178117048346,-1.0,0.0,0.0237797246558,0.0,0.00840336134454,-1.0,0.0047664442326,0.0,0.0,0.0,0.0,-0.00666666666667,0.0,0.0,0.0,0.0,0.00513271600072,-0.000793862815308,-0.0138379127529,-0.004395445168,0.00143345752771,-0.00118643578767
2013-12-06,-0.00328587075575,0.00104931794334,0.00188501413761,-1.0,0.0,-1.0,0.0,0.0,-0.0330073349633,0.0,-1.0,0.0,-0.0740037950664,0.0,-0.00129533678756,-0.006735340729,-0.00181818181818,0.00767018216683,0.0,0.0,0.0,0.0,-0.0138757149545,0.0118505555553,0.00211327129045,0.0111769273222,0.00343541368451,-0.0172234075245
2013-12-09,0.00769230769231,0.00524109014675,0.0,0.0,0.0,0.0,-0.0119581464873,-1.0,-0.00126422250316,0.0,0.0,0.0132547864507,-1.0,0.0,-1.0,-0.000398883127244,0.0063752276867,-0.00380589914367,0.0,0.0,0.0106007067138,0.0,0.0114460578739,0.00772992727276,0.00986923635928,0.00254223538307,-0.00399426544919,-0.00181300139119
2013-12-10,-0.00327153762268,0.00104275286757,-0.00282220131703,0.002849002849,0.0,-0.011421319797,0.0,0.0,-0.00126582278481,0.0,0.0,-0.0145348837209,0.0,0.0425,0.0,-0.000399042298484,0.0,-0.00286532951289,0.0,0.0,0.000874125874126,0.0,-0.0015536203069,0.00604740750798,0.0175409203346,-0.00358321078113,0.0114580635921,0.00196755937514
2013-12-11,-0.0317286652079,0.00208333333333,-0.0141509433962,-0.0217803030303,-1.0,-0.0320924261874,0.00453857791225,0.0,0.0,0.0,0.0,-0.0412979351032,0.0996640537514,-1.0,0.0,-0.0155688622754,-0.00995475113122,-0.0277777777778,0.0,0.0,-0.00873362445415,0.0,-0.00740872215945,-0.00679480206271,-0.007880471187,-0.0112309724339,-0.00934582244843,-0.0178247771934
2013-12-12,0.0158192090395,0.002079002079,-0.0066985645933,-1.0,0.0,0.00663129973475,-0.00602409638554,0.0219538968167,-0.00126742712294,0.0,0.0,-0.00769230769231,-1.0,0.0,0.0104031209363,-0.00202757502028,0.0018281535649,-0.00985221674877,0.0,0.0,-0.0149779735683,0.0,-0.0014607284159,-0.00680409582247,-0.0212642725363,-0.00330123484062,-0.000285849056604,0.00692102806197
2013-12-13,-0.00333704115684,0.00207468879668,0.0,0.0,0.00193986420951,-0.00131752305665,0.0,0.0397422126745,0.0,0.0,0.0,0.0124031007752,0.0,0.0,-1.0,-0.000406338886631,0.00182481751825,0.00995024875622,0.0,0.0,0.00357781753131,0.0,-0.0109001840857,-0.00857040014287,0.00921460808847,-0.000112303100827,-0.00943671691631,-0.00198571768302
2013-12-16,-0.0122767857143,-0.00310559006211,-0.00481695568401,0.0,-0.00290416263311,-0.0105540897098,0.0,-0.00309917355372,-0.00126903553299,0.0506970849176,-1.0,-0.0183767228178,0.0,0.0,0.0,-0.0162601626016,-0.0173041894353,-0.00788177339901,0.0,0.0,-0.000891265597148,0.0,0.0055372687741,0.0114914838154,0.00259679182267,0.00623211140807,0.00866050833316,0.00612184979581
2013-12-17,-0.00790960451977,-0.00103842159917,-0.000968054211036,0.0,0.00194174757282,-1.0,-0.0121212121212,-0.00621761658031,-0.012706480305,-0.015681544029,0.0,0.0218408736349,0.0,0.0,-1.0,-0.00619834710744,-0.0064874884152,-0.00297914597815,0.0,0.0,0.00624442462087,0.0,-0.00450227484764,-0.00290783562728,-0.00868911339813,-0.00318049366773,-0.00200343451641,0.0
2013-12-18,-0.00797266514806,0.0010395010395,-0.000968992248062,-1.0,-1.0,0.0,-0.00153374233129,-1.0,0.0501930501931,0.015931372549,0.0,0.00152671755725,0.0,0.0,0.0,0.000831600831601,-0.00186567164179,0.00498007968127,0.0,0.0,-0.00531914893617,0.0,-0.00760377245943,0.013917665586,-0.00876528430231,0.0170725057981,0.00458847159703,0.00714938621229
2013-12-19,-0.0114810562572,-0.0103842159917,-0.00193986420951,0.0,0.0,-1.0,0.0138248847926,0.0,-0.0477941176471,-1.0,0.0,-0.0213414634146,0.0,0.0,0.0,-0.00955546323224,-0.00747663551402,-0.01189296333,0.0,0.0,0.0124777183601,0.0,-0.0114566801919,0.00135523408986,-0.0237224808798,-0.00115570147836,0.00827864711044,0.009817276944
2013-12-20,-0.0243902439024,0.00104931794334,-0.0116618075802,0.0,0.0,0.0,-0.0409090909091,-1.0,0.034749034749,0.0,-1.0,0.0249221183801,0.0,-1.0,0.0,-0.0213926174497,-0.0131826741996,-0.0240722166499,0.0,0.0,0.000880281690141,0.0,0.00837527254115,0.0132569502115,0.00975441560704,0.00581680466734,0.00453001132503,0.0142865952861
