date,HS300A,HS300B,恒生ETF,南方香港,石油黄金,恒生H股,易基黄金,国投新兴,招商金砖,银华通胀,华宝油气,添富贵金,工银资源,信诚四国,信诚商品,沪深300 ETF,中证500 ETF,H股ETF,MoneyFund,德国30,纳指ETF,标普500,Apple,Google,Gold,S&P 500,USO,XOP
2015-09-02,0.639,0.975,1.03,0.857,0.794,0.667,0.647,0.758,0.661,0.465,0.573,0.546,0.756,0.654,0.506,3.37,6.0,0.95,100.04,0.89,1.43,1.13,109.988339,614.340027,108.620003,190.3017,15.09,36.091077
2015-09-08,0.691,0.952,1.043,0.873,0.796,0.669,0.639,0.76,0.653,0.468,0.571,0.54,0.747,0.649,0.505,3.38,6.5,0.95,100.01,0.88,1.46,1.14,109.958969,614.659973,107.519997,192.268883,15.02,36.268042
2015-09-09,0.759,0.956,1.088,0.907,0.8,0.699,0.642,0.783,0.681,0.472,0.581,0.543,0.757,0.675,0.51,3.44,6.68,1.0,100.01,0.89,1.47,1.15,107.844189,612.719971,106.129997,189.697898,14.52,35.275073
2015-09-10,0.731,0.949,1.07,0.89,0.791,0.686,0.634,0.785,0.667,0.467,0.569,0.538,0.751,0.663,0.504,3.39,6.51,0.98,100.01,0.88,1.44,1.14,110.213528,621.349976,106.379997,190.7302,14.93,35.579844
2015-09-11,0.731,0.948,1.073,0.9,0.799,0.692,0.63,0.792,0.667,0.474,0.574,0.537,0.753,0.666,0.506,3.39,6.56,0.99,100.01,0.88,1.47,1.14,111.819197,625.77002,106.160004,191.596934,14.65,34.901478
2015-09-14,0.658,0.96,1.063,0.87,0.786,0.68,0.629,0.782,0.661,0.47,0.567,0.532,0.747,0.656,0.502,3.27,5.98,0.97,100.0,0.88,1.46,1.15,112.896168,623.23999,106.220001,190.886006,14.39,34.07564
2015-09-15,0.592,0.956,1.057,0.858,0.782,0.682,0.624,0.783,0.658,0.469,0.556,0.529,0.74,0.66,0.496,3.17,5.7,0.97,100.0,0.86,1.44,1.14,113.845864,635.140015,105.900002,193.271971,14.57,34.675356
2015-09-16,0.649,0.946,1.087,0.9,0.794,0.698,0.624,0.801,0.673,0.471,0.565,0.531,0.748,0.673,0.502,3.35,6.19,1.0,100.0,0.88,1.48,1.15,113.973148,635.97998,107.309998,194.946994,15.36,36.336862
2015-09-17,0.66,0.952,1.075,0.9,0.809,0.69,0.631,0.797,0.674,0.474,0.579,0.534,0.757,0.674,0.504,3.28,6.05,1.0,100.0,0.88,1.48,1.16,111.535266,642.900024,108.410004,194.508761,15.23,36.091077
2015-09-18,0.662,0.952,1.085,0.897,0.81,0.705,0.636,0.8,0.682,0.471,0.578,0.539,0.755,0.675,0.506,3.28,6.13,1.01,100.01,0.88,1.48,1.16,111.075104,629.25,109.209999,191.330199,14.62,34.71075
2015-09-21,0.705,0.952,1.078,0.894,0.806,0.698,0.639,0.8,0.677,0.47,0.574,0.542,0.752,0.669,0.504,3.34,6.4,1.0,100.0,0.86,1.46,1.14,112.798263,635.440002,108.529999,192.318919,15.05,34.819438
2015-09-22,0.711,0.951,1.092,0.905,0.803,0.705,0.636,0.803,0.679,0.474,0.575,0.54,0.75,0.674,0.504,3.37,6.35,1.02,100.0,0.85,1.47,1.15,111.026155,622.690002,107.790001,189.822666,14.92,34.305643
2015-09-23,0.66,0.95,1.054,0.883,0.792,0.678,0.633,0.784,0.661,0.47,0.569,0.535,0.734,0.655,0.501,3.29,6.27,0.99,100.01,0.83,1.45,1.13,111.926895,622.359985,108.220001,189.519203,14.44,33.268171
2015-09-24,0.67,0.948,1.054,0.88,0.787,0.677,0.638,0.791,0.655,0.471,0.561,0.539,0.727,0.66,0.501,3.32,6.36,0.98,100.0,0.83,1.45,1.13,112.59266,625.799988,110.489998,188.833946,14.59,33.465785
2015-09-25,0.635,0.954,1.053,0.87,0.785,0.672,0.646,0.776,0.654,0.471,0.56,0.545,0.719,0.655,0.501,3.24,6.13,0.97,100.0,0.82,1.45,1.13,112.30873,611.969971,109.809998,188.785012,14.71,33.070561
2015-09-28,0.64,0.955,1.053,0.871,0.787,0.673,0.644,0.778,0.656,0.47,0.555,0.544,0.718,0.655,0.499,3.26,6.29,0.97,100.0,0.83,1.43,1.13,110.086252,594.890015,108.419998,184.047021,14.38,31.331563
2015-09-29,0.611,0.963,1.029,0.842,0.77,0.651,0.633,0.76,0.64,0.465,0.533,0.536,0.699,0.646,0.491,3.2,6.22,0.93,100.0,0.82,1.39,1.1,106.777002,594.969971,107.980003,184.154703,14.61,31.578579
2015-09-30,0.613,0.977,1.035,0.851,0.773,0.663,0.633,0.772,0.648,0.467,0.535,0.539,0.701,0.655,0.494,3.22,6.24,0.95,100.05,0.82,1.39,1.11,107.99105,608.419983,106.860001,187.590727,14.68,32.448078
2015-10-07,0.618,0.978,1.11,0.852,0.775,0.665,0.653,0.798,0.649,0.467,0.535,0.543,0.704,0.71,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.460998,642.359985,109.699997,195.206735,15.57,38.633368
2015-10-08,0.663,0.973,1.094,0.903,0.85,0.709,0.641,0.805,0.687,0.478,0.589,0.547,0.759,0.691,0.507,3.34,6.49,1.02,99.98,0.84,1.44,1.15,107.207794,639.159973,109.139999,196.968796,16.040001,40.046302
2015-10-09,0.729,0.974,1.107,0.918,0.864,0.725,0.641,0.82,0.697,0.485,0.633,0.547,0.77,0.697,0.512,3.38,6.57,1.04,100.0,0.85,1.45,1.16,109.772951,643.609985,110.870003,197.086262,15.99,39.423824
2015-10-12,0.802,0.972,1.112,0.914,0.861,0.73,0.651,0.829,0.705,0.487,0.626,0.553,0.775,0.694,0.514,3.52,6.85,1.05,99.98,0.86,1.46,1.17,109.263832,646.669983,111.309998,197.272259,15.31,38.080054
2015-10-13,0.82,0.964,1.11,0.904,0.852,0.725,0.645,0.822,0.699,0.482,0.605,0.55,0.768,0.688,0.509,3.5,6.91,1.04,99.99,0.86,1.46,1.16,109.449857,652.299988,111.860001,196.029025,15.06,37.259957
2015-10-14,0.844,0.976,1.099,0.891,0.845,0.718,0.655,0.815,0.692,0.48,0.598,0.557,0.762,0.683,0.506,3.46,6.86,1.03,100.0,0.86,1.45,1.16,107.90293,651.159973,113.809998,195.089254,15.05,37.684826
2015-10-15,0.895,0.965,1.121,0.904,0.849,0.731,0.658,0.824,0.698,0.48,0.603,0.558,0.767,0.688,0.506,3.55,7.11,1.05,99.99,0.86,1.46,1.16,109.518392,661.73999,113.290001,198.084766,15.13,38.781579
2015-10-16,0.916,0.965,1.128,0.907,0.858,0.735,0.653,0.832,0.703,0.479,0.616,0.556,0.768,0.689,0.505,3.59,7.18,1.06,100.0,0.87,1.48,1.17,108.715557,662.200012,112.489998,198.985372,15.22,38.929791
2015-10-19,0.895,0.973,1.128,0.904,0.86,0.736,0.652,0.831,0.705,0.479,0.616,0.555,0.768,0.689,0.504,3.59,7.22,1.06,100.0,0.87,1.49,1.17,109.391116,666.099976,112.019997,199.083255,14.83,37.477333
2015-10-20,0.905,0.974,1.128,0.905,0.852,0.734,0.652,0.837,0.705,0.476,0.604,0.554,0.762,0.691,0.5,3.64,7.29,1.05,100.0,0.87,1.5,1.18,111.388405,650.280029,112.730003,198.828741,14.73,37.783635
2015-10-21,0.815,0.984,1.115,0.886,0.851,0.73,0.653,0.839,0.698,0.472,0.6,0.555,0.757,0.68,0.507,3.53,6.87,1.04,100.0,0.87,1.49,1.17,111.37862,642.609985,111.730003,197.595305,14.43,36.499146
2015-10-22,0.867,0.978,1.123,0.898,0.849,0.732,0.651,0.843,0.702,0.474,0.597,0.554,0.759,0.69,0.499,3.57,7.11,1.05,99.99,0.87,1.48,1.17,113.082193,651.789978,111.690002,200.933416,14.51,36.706643
2015-10-23,0.93,0.981,1.137,0.909,0.857,0.743,0.65,0.851,0.716,0.472,0.6,0.554,0.771,0.694,0.5,3.64,7.3,1.07,100.0,0.9,1.53,1.19,116.587254,702.0,111.5,203.135989,14.27,36.588072
2015-10-26,0.991,0.982,1.136,0.912,0.852,0.744,0.648,0.851,0.711,0.471,0.599,0.553,0.772,0.692,0.498,3.64,7.29,1.07,99.99,0.91,1.55,1.2,112.866798,712.780029,111.43,202.636745,14.01,35.619768
2015-10-27,0.975,0.985,1.134,0.908,0.848,0.742,0.65,0.843,0.71,0.467,0.589,0.552,0.769,0.692,0.49,3.64,7.36,1.06,100.0,0.9,1.54,1.2,112.152083,708.48999,111.68,202.245182,13.82,34.572421
2015-10-28,0.97,1.002,1.131,0.903,0.838,0.733,0.656,0.839,0.707,0.468,0.576,0.554,0.765,0.688,0.488,3.58,7.16,1.05,100.0,0.89,1.55,1.2,116.773271,712.950012,110.779999,204.545639,14.69,35.847023
2015-10-29,0.97,0.999,1.128,0.9,0.845,0.728,0.65,0.843,0.707,0.47,0.582,0.55,0.766,0.689,0.49,3.59,7.24,1.04,100.0,0.91,1.56,1.21,118.006897,716.919983,109.720001,204.428173,14.63,36.173087
2015-10-30,0.936,1.003,1.119,0.897,0.839,0.728,0.648,0.838,0.708,0.468,0.581,0.548,0.762,0.683,0.489,3.58,7.22,1.04,100.02,0.91,1.57,1.21,116.99846,710.809998,109.300003,203.547135,14.81,36.637479
2015-11-02,0.879,1.018,1.112,0.891,0.841,0.721,0.645,0.832,0.699,0.47,0.584,0.546,0.758,0.682,0.491,3.53,7.08,1.03,100.0,0.9,1.55,1.21,118.643292,721.109985,108.589996,205.955288,14.75,37.536618
2015-11-03,0.885,1.014,1.12,0.894,0.852,0.722,0.643,0.836,0.708,0.47,0.596,0.544,0.757,0.678,0.489,3.5,7.05,1.03,99.99,0.91,1.58,1.22,120.004194,722.159973,106.980003,206.552431,15.28,38.821103
2015-11-04,0.971,1.005,1.147,0.921,0.87,0.742,0.648,0.852,0.726,0.474,0.615,0.543,0.769,0.691,0.493,3.71,7.52,1.06,99.99,0.92,1.58,1.22,119.446126,728.109985,105.970001,205.925922,14.85,38.574087
2015-11-05,1.016,0.995,1.144,0.917,0.868,0.741,0.644,0.855,0.723,0.471,0.611,0.543,0.764,0.691,0.491,3.77,7.49,1.07,100.0,0.9,1.58,1.22,118.895499,731.25,105.639999,205.720342,14.48,38.732177
2015-11-06,1.096,0.978,1.136,0.922,0.867,0.741,0.644,0.853,0.723,0.471,0.616,0.545,0.762,0.693,0.491,3.86,7.67,1.07,100.0,0.9,1.57,1.22,119.033154,733.76001,104.099998,205.61266,14.23,38.475278
2015-11-09,1.126,0.97,1.133,0.924,0.855,0.743,0.624,0.857,0.716,0.47,0.615,0.537,0.76,0.689,0.49,3.9,7.77,1.07,99.99,0.9,1.58,1.22,118.55136,724.890015,104.400002,203.693982,14.08,38.61361
2015-11-10,1.239,0.963,1.117,0.913,0.853,0.732,0.618,0.854,0.709,0.469,0.618,0.532,0.764,0.686,0.488,3.89,7.77,1.05,99.99,0.89,1.56,1.21,114.814979,728.320007,104.18,204.16386,14.09,38.761818
2015-11-11,1.18,0.974,1.116,0.916,0.852,0.724,0.615,0.847,0.707,0.468,0.619,0.531,0.75,0.679,0.488,3.88,7.92,1.03,100.0,0.89,1.56,1.21,114.166033,735.400024,103.830002,203.361152,13.76,37.032703
2015-11-12,1.188,0.985,1.135,0.945,0.845,0.732,0.613,0.845,0.713,0.467,0.603,0.523,0.751,0.691,0.487,3.84,7.96,1.04,100.0,0.89,1.56,1.21,113.782563,731.22998,103.849998,200.522271,13.35,35.92607
2015-11-13,1.12,0.998,1.116,0.925,0.837,0.72,0.61,0.836,0.703,0.462,0.591,0.516,0.737,0.675,0.478,3.81,7.82,1.03,100.0,0.89,1.54,1.19,110.459148,717.0,103.559998,198.270749,13.06,36.21261
2015-11-16,1.139,0.992,1.1,0.915,0.836,0.713,0.618,0.837,0.695,0.459,0.593,0.522,0.743,0.681,0.472,3.83,7.98,1.02,99.99,0.88,1.52,1.18,112.268345,728.960022,103.709999,201.285829,13.39,37.694709
2015-11-17,1.135,0.986,1.113,0.921,0.844,0.717,0.611,0.846,0.702,0.46,0.602,0.516,0.743,0.678,0.47,3.81,7.86,1.02,100.0,0.89,1.55,1.2,111.786551,725.299988,102.339996,201.138996,13.01,36.973417
2015-11-18,1.095,0.992,1.108,0.918,0.839,0.712,0.61,0.84,0.7,0.457,0.592,0.513,0.737,0.677,0.468,3.78,7.73,1.02,100.0,0.89,1.55,1.2,115.326277,740.0,102.43,204.330275,13.05,37.724349
2015-11-19,1.128,0.992,1.122,0.926,0.845,0.721,0.612,0.838,0.705,0.459,0.605,0.516,0.741,0.678,0.469,3.84,7.99,1.03,100.0,0.9,1.58,1.22,116.791328,738.409973,103.559998,204.154076,12.96,36.746163
2015-11-20,1.145,0.998,1.125,0.925,0.842,0.719,0.612,0.848,0.708,0.46,0.599,0.518,0.748,0.68,0.469,3.83,8.05,1.03,100.0,0.9,1.58,1.22,117.302627,756.599976,103.089996,204.898051,12.93,35.906308
2015-11-23,1.12,1.005,1.129,0.923,0.84,0.72,0.606,0.846,0.715,0.458,0.589,0.515,0.736,0.682,0.466,3.81,7.96,1.03,100.0,0.9,1.59,1.23,115.778574,755.97998,102.260002,204.66312,13.02,36.21261
2015-11-24,1.109,0.997,1.122,0.917,0.839,0.716,0.604,0.836,0.71,0.458,0.592,0.515,0.739,0.683,0.465,3.81,8.06,1.02,100.0,0.9,1.59,1.22,116.889653,748.280029,102.940002,204.937216,13.32,37.566259
2015-11-25,1.142,0.988,1.127,0.919,0.852,0.718,0.608,0.839,0.712,0.462,0.604,0.516,0.734,0.681,0.477,3.83,8.17,1.03,100.0,0.89,1.58,1.22,116.053885,748.150024,102.459999,204.90785,13.39,37.348883
2015-11-27,1.103,0.992,1.102,0.899,0.841,0.697,0.607,0.841,0.695,0.455,0.594,0.509,0.727,0.667,0.465,3.61,7.58,1.0,99.99,0.91,1.58,1.22,115.837567,750.26001,101.25,205.142781,13.03,36.518908
2015-11-30,1.059,0.987,1.105,0.902,0.836,0.699,0.597,0.832,0.698,0.452,0.588,0.504,0.731,0.66,0.462,3.61,7.6,1.0,99.99,0.91,1.58,1.23,116.319369,742.599976,101.919998,204.291125,12.93,36.686881
2015-12-01,1.061,0.99,1.113,0.907,0.839,0.705,0.605,0.854,0.704,0.453,0.591,0.509,0.73,0.67,0.465,3.64,7.65,1.01,99.98,0.92,1.58,1.23,115.375435,767.039978,102.279999,206.239169,12.95,36.9833
2015-12-02,1.089,0.992,1.124,0.913,0.843,0.713,0.602,0.848,0.706,0.453,0.593,0.508,0.733,0.679,0.465,3.79,7.66,1.02,100.0,0.92,1.61,1.24,114.333185,762.380005,100.690002,204.134494,12.48,35.382635
2015-12-03,1.106,0.987,1.118,0.918,0.836,0.709,0.595,0.843,0.703,0.452,0.583,0.503,0.724,0.67,0.462,3.8,7.79,1.01,100.0,0.92,1.59,1.23,113.271265,752.539978,101.760002,201.276045,12.77,34.908364
2015-12-04,1.093,1.001,1.111,0.915,0.835,0.703,0.598,0.844,0.697,0.452,0.579,0.506,0.722,0.671,0.463,3.73,7.69,1.0,100.01,0.91,1.57,1.21,117.037143,766.809998,104.019997,205.201514,12.46,33.979579
2015-12-07,1.111,1.011,1.113,0.916,0.831,0.7,0.608,0.842,0.699,0.452,0.571,0.518,0.723,0.671,0.46,3.74,7.81,1.0,100.01,0.91,1.6,1.23,116.2997,763.25,102.669998,203.958295,11.72,31.647744
2015-12-08,1.053,1.023,1.094,0.905,0.816,0.687,0.605,0.838,0.688,0.446,0.552,0.512,0.711,0.664,0.452,3.68,7.63,0.98,100.0,0.92,1.6,1.22,116.250541,762.369995,102.839996,202.587796,11.68,31.845358
2015-12-09,1.055,1.022,1.094,0.902,0.806,0.687,0.608,0.832,0.689,0.444,0.547,0.513,0.707,0.664,0.451,3.69,7.56,0.98,99.99,0.9,1.6,1.22,113.684239,751.609985,102.639999,201.011732,11.56,32.131898
2015-12-10,1.038,1.024,1.092,0.9,0.795,0.682,0.605,0.829,0.686,0.444,0.532,0.514,0.708,0.659,0.448,3.68,7.54,0.97,99.99,0.89,1.58,1.21,114.225026,749.460022,102.550003,201.530559,11.37,32.695095
2015-12-11,1.082,1.018,1.083,0.891,0.795,0.672,0.606,0.829,0.68,0.44,0.527,0.514,0.706,0.657,0.446,3.67,7.49,0.96,100.0,0.89,1.59,1.22,111.285088,738.869995,103.110001,197.624672,11.07,31.094428
2015-12-14,1.19,0.996,1.075,0.889,0.783,0.67,0.609,0.83,0.678,0.438,0.517,0.515,0.701,0.648,0.446,3.77,7.66,0.97,99.99,0.88,1.56,1.2,110.596811,747.77002,101.790001,198.623161,11.16,30.333618
2015-12-15,1.168,0.996,1.076,0.888,0.783,0.672,0.604,0.83,0.675,0.438,0.513,0.514,0.703,0.662,0.446,3.74,7.68,0.96,100.0,0.88,1.57,1.2,108.640123,743.400024,101.519997,200.708268,11.4,30.936337
2015-12-16,1.199,1.002,1.096,0.894,0.8,0.683,0.61,0.823,0.683,0.44,0.521,0.516,0.704,0.666,0.448,3.74,7.75,0.98,100.0,0.89,1.59,1.21,109.47589,758.090027,102.75,203.645033,10.99,30.244692
2015-12-17,1.229,1.0,1.102,0.899,0.788,0.691,0.608,0.814,0.69,0.44,0.514,0.516,0.703,0.67,0.446,3.81,7.97,0.99,99.99,0.9,1.61,1.23,107.155409,749.429993,100.5,200.541854,10.74,29.207222
2015-12-18,1.205,1.004,1.103,0.895,0.776,0.692,0.603,0.813,0.688,0.438,0.499,0.513,0.7,0.667,0.445,3.82,7.91,0.99,100.0,0.9,1.59,1.21,104.254795,739.309998,102.040001,196.969193,10.66,28.733625
2015-12-21,1.227,0.998,1.105,0.899,0.77,0.7,0.611,0.817,0.688,0.438,0.493,0.518,0.701,0.667,0.446,3.92,8.03,1.0,99.99,0.9,1.57,1.2,105.533033,747.77002,103.150002,198.59402,10.66,28.435763
2015-12-22,1.26,0.998,1.102,0.898,0.77,0.698,0.613,0.814,0.686,0.435,0.482,0.52,0.702,0.665,0.446,3.93,8.1,1.0,99.99,0.89,1.57,1.21,105.434708,750.0,102.610001,200.39611,10.77,28.783267
2015-12-23,1.216,1.001,1.114,0.904,0.768,0.707,0.611,0.816,0.689,0.435,0.482,0.518,0.703,0.667,0.442,3.93,7.99,1.01,99.98,0.9,1.58,1.21,106.791601,750.309998,102.309998,202.877678,11.26,31.056938
2015-12-24,1.208,1.0,1.116,0.905,0.788,0.709,0.611,0.819,0.69,0.435,0.5,0.519,0.713,0.663,0.444,3.88,7.98,1.02,99.99,0.91,1.59,1.22,106.22131,748.400024,103.050003,202.542852,11.3,30.828577
2015-12-28,1.163,1.014,1.11,0.891,0.784,0.7,0.611,0.816,0.687,0.431,0.497,0.517,0.714,0.66,0.443,3.78,7.83,1.0,100.02,0.91,1.58,1.22,105.031569,762.51001,102.269997,202.080035,10.93,29.686778
2015-12-29,1.16,1.015,1.118,0.895,0.781,0.702,0.611,0.818,0.687,0.431,0.489,0.518,0.713,0.66,0.44,3.81,7.92,1.01,100.08,0.91,1.58,1.22,106.919422,776.599976,102.199997,204.236619,11.26,30.173283
2015-12-30,1.163,1.018,1.114,0.891,0.783,0.697,0.61,0.816,0.689,0.431,0.49,0.518,0.716,0.657,0.442,3.81,7.98,0.99,100.1,0.92,1.61,1.23,105.523198,771.0,101.419998,202.789039,10.93,29.309489
2015-12-31,1.145,1.021,1.113,0.898,0.777,0.696,0.606,0.819,0.686,0.43,0.487,0.516,0.712,0.656,0.441,3.78,7.84,1.0,100.04,0.92,1.62,1.23,103.49769,758.880005,101.459999,200.760462,11.0,30.004496
2016-01-04,1.033,1.007,1.082,0.871,0.78,0.674,0.607,0.818,0.675,0.431,0.494,0.516,0.7,0.651,0.441,3.53,7.18,0.96,99.97,0.91,1.59,1.23,103.58618,741.840027,102.889999,197.953941,10.98,30.153428
2016-01-05,0.971,0.0,1.079,0.871,0.772,0.669,0.616,0.799,0.665,0.427,0.492,0.522,0.7,0.651,0.438,3.53,7.12,0.96,99.98,0.9,1.57,1.21,100.99038,742.580017,103.18,198.288751,10.66,30.05414
2016-01-06,1.05,1.005,1.08,0.872,0.774,0.668,0.62,0.802,0.665,0.428,0.494,0.525,0.707,0.649,0.438,3.58,7.27,0.96,100.0,0.9,1.58,1.21,99.01403,743.619995,104.669998,195.787499,10.11,27.988973
2016-01-07,0.945,1.011,1.058,0.843,0.76,0.645,0.627,0.792,0.658,0.422,0.472,0.53,0.697,0.653,0.429,3.42,6.64,0.92,100.0,0.88,1.56,1.2,94.835186,726.390015,106.150002,191.090249,9.9,27.293964
2016-01-08,0.973,1.013,1.048,0.845,0.761,0.645,0.637,0.788,0.653,0.422,0.478,0.538,0.69,0.647,0.433,3.41,6.75,0.93,100.0,0.89,1.54,1.19,95.336649,714.469971,105.68,188.992733,9.8,27.423038
2016-01-11,0.876,1.02,1.018,0.808,0.741,0.618,0.641,0.767,0.633,0.413,0.466,0.538,0.67,0.61,0.428,3.23,6.33,0.89,100.0,0.87,1.52,1.17,96.880363,716.030029,104.739998,189.179837,9.25,26.35074
2016-01-12,0.82,1.014,1.015,0.804,0.726,0.613,0.633,0.76,0.631,0.408,0.451,0.534,0.656,0.607,0.425,3.26,6.31,0.88,100.0,0.86,1.51,1.18,98.286422,726.070007,104.209999,190.706199,9.17,25.933735
2016-01-13,0.758,1.021,1.023,0.799,0.722,0.618,0.63,0.757,0.632,0.408,0.453,0.53,0.655,0.617,0.427,3.21,6.11,0.89,100.0,0.86,1.53,1.18,95.75945,700.559998,104.720001,185.949866,9.09,25.05008
2016-01-14,0.8,1.019,1.015,0.793,0.711,0.617,0.629,0.752,0.629,0.406,0.448,0.533,0.652,0.607,0.426,3.27,6.31,0.88,99.99,0.86,1.5,1.17,97.853786,714.719971,103.019997,189.002575,9.23,25.923806
2016-01-15,0.733,1.041,0.995,0.772,0.719,0.6,0.623,0.75,0.625,0.402,0.442,0.526,0.653,0.601,0.426,3.17,6.09,0.85,100.0,0.85,1.48,1.17,95.503801,694.450012,104.080002,184.94542,8.79,24.98058
2016-01-19,0.8,1.026,0.989,0.775,0.719,0.602,0.629,0.748,0.616,0.406,0.444,0.532,0.654,0.622,0.426,3.26,6.36,0.86,99.99,0.85,1.49,1.18,95.041677,701.789978,103.980003,185.191607,8.49,23.69978
2016-01-20,0.792,1.026,0.959,0.755,0.7,0.581,0.632,0.739,0.601,0.4,0.432,0.533,0.644,0.616,0.42,3.17,6.31,0.83,99.99,0.83,1.45,1.16,95.169497,698.450012,105.370003,182.818362,8.24,23.580635
2016-01-21,0.73,1.021,0.946,0.741,0.696,0.567,0.637,0.711,0.596,0.396,0.435,0.537,0.647,0.606,0.419,3.08,6.09,0.81,99.98,0.81,1.43,1.15,94.687703,706.590027,105.489998,183.842507,8.56,25.238726
2016-01-22,0.76,1.018,0.969,0.755,0.704,0.584,0.636,0.726,0.603,0.403,0.45,0.536,0.646,0.607,0.428,3.11,6.17,0.84,99.99,0.83,1.46,1.17,99.721977,725.25,105.0,187.614092,9.27,26.281238
2016-01-25,0.782,1.017,0.98,0.759,0.721,0.59,0.635,0.719,0.611,0.406,0.458,0.536,0.649,0.617,0.434,3.12,6.22,0.85,99.99,0.84,1.49,1.16,97.775131,711.669983,106.080002,184.778015,8.54,24.374929
2016-01-26,0.704,1.011,0.954,0.726,0.689,0.568,0.647,0.699,0.599,0.393,0.433,0.542,0.63,0.601,0.422,2.95,5.85,0.81,99.99,0.82,1.43,1.14,98.315919,713.039978,107.290001,187.298966,8.97,25.953591
2016-01-27,0.663,1.0,0.965,0.734,0.709,0.574,0.642,0.696,0.608,0.4,0.447,0.541,0.642,0.602,0.421,2.91,5.7,0.83,99.99,0.84,1.45,1.15,91.855917,699.98999,107.690002,185.260546,9.18,26.072736
2016-01-28,0.597,1.003,0.963,0.732,0.707,0.572,0.64,0.696,0.603,0.4,0.442,0.542,0.639,0.589,0.425,2.85,5.45,0.82,99.99,0.83,1.44,1.14,92.514698,730.960022,106.540001,186.225595,9.7,27.01596
2016-01-29,0.612,1.003,0.99,0.754,0.733,0.591,0.638,0.709,0.612,0.406,0.456,0.54,0.654,0.605,0.432,2.94,5.64,0.85,100.0,0.84,1.46,1.15,95.710285,742.950012,106.949997,190.765281,9.65,28.286833
2016-02-01,0.563,1.012,0.993,0.75,0.739,0.585,0.649,0.704,0.616,0.407,0.463,0.545,0.655,0.613,0.433,2.9,5.58,0.84,99.99,0.84,1.49,1.17,94.815524,752.0,108.050003,190.696341,9.02,27.323751
2016-02-02,0.601,1.019,0.992,0.752,0.736,0.585,0.65,0.703,0.616,0.405,0.458,0.547,0.66,0.613,0.432,2.96,5.78,0.84,99.99,0.84,1.49,1.17,92.898175,764.650024,108.089996,187.259582,8.57,26.172023
2016-02-03,0.61,1.019,0.967,0.735,0.72,0.571,0.655,0.702,0.606,0.402,0.453,0.549,0.649,0.611,0.429,2.95,5.81,0.82,99.99,0.83,1.46,1.17,94.736862,726.950012,109.25,188.382194,9.34,27.323751
2016-02-04,0.671,1.014,0.976,0.745,0.742,0.58,0.661,0.706,0.61,0.41,0.469,0.554,0.671,0.612,0.437,2.99,5.91,0.83,100.01,0.83,1.47,1.2,95.498081,708.01001,110.57,188.677621,9.12,27.145034
2016-02-05,0.661,1.014,0.978,0.747,0.745,0.583,0.666,0.703,0.615,0.411,0.471,0.562,0.68,0.61,0.444,2.95,5.86,0.84,100.05,0.83,1.49,1.19,92.947509,683.570007,112.32,185.083284,8.91,26.092594
2016-02-16,0.747,1.011,0.964,0.745,0.75,0.58,0.681,0.708,0.616,0.409,0.467,0.576,0.688,0.605,0.439,3.02,6.11,0.83,99.99,0.82,1.46,1.19,95.537625,691.0,114.769997,186.885374,8.31,24.017498
2016-02-17,0.739,1.011,0.959,0.739,0.738,0.574,0.684,0.696,0.608,0.407,0.46,0.582,0.687,0.613,0.436,3.06,6.17,0.82,99.99,0.82,1.45,1.18,97.000746,708.400024,115.480003,189.938097,8.78,25.149368
2016-02-18,0.732,1.014,0.97,0.749,0.752,0.583,0.684,0.703,0.612,0.41,0.463,0.582,0.691,0.612,0.43,3.05,6.15,0.83,99.99,0.83,1.46,1.18,95.161963,697.349976,118.290001,189.160138,8.66,24.116785
2016-02-19,0.729,1.018,0.971,0.747,0.748,0.582,0.693,0.701,0.61,0.408,0.46,0.588,0.692,0.607,0.427,3.05,6.18,0.83,100.0,0.83,1.45,1.18,94.944471,700.909973,117.580002,189.071514,8.55,23.679922
2016-02-22,0.775,1.02,0.978,0.756,0.748,0.588,0.688,0.703,0.611,0.41,0.463,0.584,0.69,0.607,0.428,3.1,6.3,0.84,99.99,0.83,1.45,1.18,95.774885,706.460022,115.489998,191.809111,8.91,24.821721
2016-02-23,0.798,1.017,0.979,0.755,0.749,0.586,0.688,0.706,0.613,0.409,0.463,0.584,0.7,0.613,0.429,3.08,6.26,0.84,99.99,0.83,1.46,1.18,93.609872,695.849976,117.220001,189.386641,8.48,23.431705
2016-02-24,0.801,1.019,0.97,0.752,0.742,0.58,0.692,0.703,0.611,0.408,0.459,0.586,0.693,0.607,0.427,3.1,6.31,0.83,99.99,0.82,1.44,1.17,95.003784,699.559998,117.610001,190.253208,8.59,23.938068
2016-02-25,0.721,1.016,0.953,0.73,0.729,0.567,0.701,0.697,0.601,0.402,0.447,0.593,0.68,0.6,0.416,2.91,5.79,0.81,99.98,0.82,1.45,1.17,95.656259,705.75,117.919998,192.557514,8.8,23.987711
2016-02-26,0.735,1.011,0.966,0.739,0.739,0.574,0.703,0.694,0.606,0.404,0.445,0.597,0.692,0.602,0.419,2.93,5.85,0.82,100.0,0.82,1.47,1.19,95.80455,705.070007,117.110001,192.11438,8.78,24.533788
